epoch,quote,digit,sigma,sigma_bin
1781649373,199.82,2,3.5545,36
1781649374,199.83,3,3.5543,36
1781649375,199.86,6,3.5487,35
1781649376,199.88,8,3.5470,35
1781649377,199.86,6,3.5473,35
1781649378,199.88,8,3.5476,35
1781649379,199.84,4,3.5485,35
1781649380,199.78,8,3.5510,36
1781649381,199.74,4,3.5510,36
1781649382,199.66,6,3.5560,36
1781649383,199.64,4,3.5563,36
1781649384,199.58,8,3.5578,36
1781649385,199.58,8,3.5540,36
1781649386,199.57,7,3.5540,36
1781649387,199.62,2,3.5559,36
1781649388,199.6,0,3.5559,36
1781649389,199.62,2,3.5534,36
1781649390,199.53,3,3.5597,36
1781649391,199.55,5,3.5562,36
1781649392,199.6,0,3.5562,36
1781649393,199.56,6,3.5571,36
1781649394,199.56,6,3.5568,36
1781649395,199.58,8,3.5564,36
1781649396,199.57,7,3.5564,36
1781649397,199.59,9,3.5555,36
1781649398,199.57,7,3.5530,36
1781649399,199.55,5,3.5530,36
1781649400,199.56,6,3.5531,36
1781649401,199.62,2,3.5558,36
1781649402,199.56,6,3.5579,36
1781649403,199.56,6,3.5576,36
1781649404,199.53,3,3.5580,36
1781649405,199.44,4,3.5640,36
1781649406,199.45,5,3.5613,36
1781649407,199.47,7,3.5615,36
1781649408,199.49,9,3.5599,36
1781649409,199.45,5,3.5573,36
1781649410,199.4,0,3.5585,36
1781649411,199.42,2,3.5588,36
1781649412,199.5,0,3.5631,36
1781649413,199.55,5,3.5650,36
1781649414,199.56,6,3.5650,36
1781649415,199.5,0,3.5650,36
1781649416,199.5,0,3.5649,36
1781649417,199.52,2,3.5624,36
1781649418,199.48,8,3.5617,36
1781649419,199.47,7,3.5606,36
1781649420,199.5,0,3.5612,36
1781649421,199.43,3,3.5649,36
1781649422,199.49,9,3.5670,36
1781649423,199.5,0,3.5608,36
1781649424,199.59,9,3.5659,36
1781649425,199.58,8,3.5640,36
1781649426,199.59,9,3.5613,36
1781649427,199.6,0,3.5610,36
1781649428,199.67,7,3.5636,36
1781649429,199.61,1,3.5657,36
1781649430,199.62,2,3.5655,36
1781649431,199.63,3,3.5627,36
1781649432,199.65,5,3.5627,36
1781649433,199.63,3,3.5602,36
1781649434,199.68,8,3.5572,36
1781649435,199.75,5,3.5603,36
1781649436,199.71,1,3.5613,36
1781649437,199.69,9,3.5613,36
1781649438,199.66,6,3.5617,36
1781649439,199.66,6,3.5597,36
1781649440,199.71,1,3.5567,36
1781649441,199.73,3,3.5569,36
1781649442,199.74,4,3.5569,36
1781649443,199.73,3,3.5567,36
1781649444,199.72,2,3.5517,36
1781649445,199.72,2,3.5510,36
1781649446,199.7,0,3.5494,35
1781649447,199.7,0,3.5481,35
1781649448,199.74,4,3.5491,35
1781649449,199.72,2,3.5493,35
1781649450,199.72,2,3.5490,35
1781649451,199.67,7,3.5506,36
1781649452,199.72,2,3.5513,36
1781649453,199.77,7,3.5530,36
1781649454,199.75,5,3.5520,36
1781649455,199.67,7,3.5563,36
1781649456,199.67,7,3.5560,36
1781649457,199.62,2,3.5573,36
1781649458,199.6,0,3.5569,36
1781649459,199.59,9,3.5569,36
1781649460,199.63,3,3.5581,36
1781649461,199.62,2,3.5581,36
1781649462,199.65,5,3.5588,36
1781649463,199.62,2,3.5545,36
1781649464,199.62,2,3.5538,36
1781649465,199.66,6,3.5550,36
1781649466,199.64,4,3.5541,36
1781649467,199.6,0,3.5553,36
1781649468,199.65,5,3.5535,36
1781649469,199.65,5,3.5534,36
1781649470,199.6,0,3.5552,36
1781649471,199.58,8,3.5536,36
1781649472,199.55,5,3.5536,36
1781649473,199.58,8,3.5524,36
1781649474,199.61,1,3.5524,36
1781649475,199.65,5,3.5536,36
1781649476,199.67,7,3.5539,36
1781649477,199.67,7,3.5538,36
1781649478,199.62,2,3.5545,36
1781649479,199.63,3,3.5543,36
1781649480,199.63,3,3.5543,36
1781649481,199.61,1,3.5545,36
1781649482,199.6,0,3.5545,36
1781649483,199.64,4,3.5551,36
1781649484,199.61,1,3.5555,36
1781649485,199.63,3,3.5557,36
1781649486,199.63,3,3.5556,36
1781649487,199.67,7,3.5556,36
1781649488,199.68,8,3.5529,36
1781649489,199.67,7,3.5527,36
1781649490,199.69,9,3.5517,36
1781649491,199.63,3,3.5545,36
1781649492,199.67,7,3.5557,36
1781649493,199.6,0,3.5567,36
1781649494,199.65,5,3.5574,36
1781649495,199.61,1,3.5584,36
1781649496,199.66,6,3.5602,36
1781649497,199.62,2,3.5608,36
1781649498,199.62,2,3.5595,36
1781649499,199.59,9,3.5574,36
1781649500,199.65,5,3.5599,36
1781649501,199.62,2,3.5603,36
1781649502,199.65,5,3.5610,36
1781649503,199.63,3,3.5585,36
1781649504,199.65,5,3.5524,36
1781649505,199.56,6,3.5581,36
1781649506,199.61,1,3.5599,36
1781649507,199.59,9,3.5599,36
1781649508,199.58,8,3.5593,36
1781649509,199.61,1,3.5588,36
1781649510,199.61,1,3.5587,36
1781649511,199.57,7,3.5592,36
1781649512,199.53,3,3.5585,36
1781649513,199.56,6,3.5585,36
1781649514,199.62,2,3.5613,36
1781649515,199.62,2,3.5610,36
1781649516,199.66,6,3.5622,36
1781649517,199.69,9,3.5629,36
1781649518,199.7,0,3.5630,36
1781649519,199.7,0,3.5630,36
1781649520,199.66,6,3.5642,36
1781649521,199.64,4,3.5642,36
1781649522,199.7,0,3.5670,36
1781649523,199.69,9,3.5670,36
1781649524,199.66,6,3.5673,36
1781649525,199.69,9,3.5673,36
1781649526,199.69,9,3.5673,36
1781649527,199.7,0,3.5662,36
1781649528,199.74,4,3.5667,36
1781649529,199.75,5,3.5667,36
1781649530,199.72,2,3.5673,36
1781649531,199.74,4,3.5676,36
1781649532,199.79,9,3.5692,36
1781649533,199.81,1,3.5667,36
1781649534,199.73,3,3.5716,36
1781649535,199.7,0,3.5711,36
1781649536,199.73,3,3.5717,36
1781649537,199.75,5,3.5720,36
1781649538,199.77,7,3.5711,36
1781649539,199.74,4,3.5711,36
1781649540,199.76,6,3.5651,36
1781649541,199.8,0,3.5663,36
1781649542,199.73,3,3.5701,36
1781649543,199.72,2,3.5701,36
1781649544,199.78,8,3.5717,36
1781649545,199.74,4,3.5729,36
1781649546,199.74,4,3.5691,36
1781649547,199.74,4,3.5691,36
1781649548,199.71,1,3.5691,36
1781649549,199.73,3,3.5687,36
1781649550,199.74,4,3.5687,36
1781649551,199.72,2,3.5687,36
1781649552,199.76,6,3.5696,36
1781649553,199.79,9,3.5691,36
1781649554,199.76,6,3.5678,36
1781649555,199.8,0,3.5687,36
1781649556,199.87,7,3.5725,36
1781649557,199.88,8,3.5725,36
1781649558,199.88,8,3.5725,36
1781649559,199.9,0,3.5721,36
1781649560,199.88,8,3.5712,36
1781649561,199.88,8,3.5673,36
1781649562,199.9,0,3.5673,36
1781649563,199.88,8,3.5673,36
1781649564,199.9,0,3.5676,36
1781649565,199.9,0,3.5663,36
1781649566,199.93,3,3.5670,36
1781649567,199.91,1,3.5672,36
1781649568,199.93,3,3.5674,36
1781649569,199.92,2,3.5637,36
1781649570,199.95,5,3.5641,36
1781649571,199.95,5,3.5634,36
1781649572,199.95,5,3.5621,36
1781649573,200.02,2,3.5647,36
1781649574,200.04,4,3.5647,36
1781649575,200.05,5,3.5628,36
1781649576,200.04,4,3.5628,36
1781649577,200.11,1,3.5666,36
1781649578,200.11,1,3.5666,36
1781649579,200.12,2,3.5659,36
1781649580,200.05,5,3.5678,36
1781649581,200.07,7,3.5662,36
1781649582,200.11,1,3.5646,36
1781649583,200.05,5,3.5662,36
1781649584,200.05,5,3.5661,36
1781649585,200.01,1,3.5673,36
1781649586,200,0,3.5645,36
1781649587,200.02,2,3.5648,36
1781649588,200.03,3,3.5629,36
1781649589,200.01,1,3.5631,36
1781649590,200.07,7,3.5647,36
1781649591,200.04,4,3.5654,36
1781649592,200.04,4,3.5651,36
1781649593,199.98,8,3.5676,36
1781649594,199.98,8,3.5669,36
1781649595,200.01,1,3.5675,36
1781649596,199.99,9,3.5678,36
1781649597,199.99,9,3.5678,36
1781649598,200,0,3.5672,36
1781649599,199.94,4,3.5687,36
1781649600,200.02,2,3.5737,36
1781649601,199.98,8,3.5748,36
1781649602,199.97,7,3.5730,36
1781649603,200,0,3.5736,36
1781649604,199.93,3,3.5774,36
1781649605,199.9,0,3.5781,36
1781649606,199.87,7,3.5781,36
1781649607,199.82,2,3.5793,36
1781649608,199.84,4,3.5789,36
1781649609,199.83,3,3.5783,36
1781649610,199.83,3,3.5783,36
1781649611,199.83,3,3.5783,36
1781649612,199.86,6,3.5789,36
1781649613,199.88,8,3.5754,36
1781649614,199.84,4,3.5764,36
1781649615,199.85,5,3.5752,36
1781649616,199.82,2,3.5758,36
1781649617,199.8,0,3.5758,36
1781649618,199.83,3,3.5758,36
1781649619,199.83,3,3.5751,36
1781649620,199.81,1,3.5751,36
1781649621,199.8,0,3.5751,36
1781649622,199.8,0,3.5748,36
1781649623,199.77,7,3.5754,36
1781649624,199.79,9,3.5751,36
1781649625,199.85,5,3.5751,36
1781649626,199.82,2,3.5751,36
1781649627,199.78,8,3.5762,36
1781649628,199.86,6,3.5811,36
1781649629,199.85,5,3.5811,36
1781649630,199.9,0,3.5830,36
1781649631,199.87,7,3.5830,36
1781649632,199.85,5,3.5813,36
1781649633,199.82,2,3.5792,36
1781649634,199.8,0,3.5768,36
1781649635,199.83,3,3.5774,36
1781649636,199.83,3,3.5771,36
1781649637,199.81,1,3.5754,36
1781649638,199.83,3,3.5758,36
1781649639,199.78,8,3.5765,36
1781649640,199.8,0,3.5765,36
1781649641,199.81,1,3.5765,36
1781649642,199.81,1,3.5761,36
1781649643,199.89,9,3.5811,36
1781649644,199.89,9,3.5799,36
1781649645,199.9,0,3.5787,36
1781649646,199.92,2,3.5789,36
1781649647,199.92,2,3.5789,36
1781649648,199.88,8,3.5800,36
1781649649,199.9,0,3.5803,36
1781649650,199.85,5,3.5821,36
1781649651,199.85,5,3.5818,36
1781649652,199.9,0,3.5837,36
1781649653,199.89,9,3.5834,36
1781649654,199.93,3,3.5840,36
1781649655,199.92,2,3.5837,36
1781649656,199.93,3,3.5831,36
1781649657,199.9,0,3.5837,36
1781649658,199.94,4,3.5850,36
1781649659,199.89,9,3.5866,36
1781649660,199.95,5,3.5875,36
1781649661,200.02,2,3.5906,36
1781649662,200.09,9,3.5931,36
1781649663,200.02,2,3.5957,36
1781649664,200.07,7,3.5969,36
1781649665,200.05,5,3.5971,36
1781649666,200.07,7,3.5955,36
1781649667,200.07,7,3.5943,36
1781649668,200.02,2,3.5955,36
1781649669,200.07,7,3.5968,36
1781649670,200.04,4,3.5974,36
1781649671,200.04,4,3.5974,36
1781649672,200.06,6,3.5976,36
1781649673,200.04,4,3.5951,36
1781649674,199.99,9,3.5933,36
1781649675,200.01,1,3.5936,36
1781649676,200.01,1,3.5935,36
1781649677,199.94,4,3.5972,36
1781649678,199.94,4,3.5971,36
1781649679,199.9,0,3.5981,36
1781649680,199.91,1,3.5969,36
1781649681,199.89,9,3.5971,36
1781649682,199.83,3,3.5992,36
1781649683,199.82,2,3.5992,36
1781649684,199.85,5,3.5992,36
1781649685,199.91,1,3.6013,36
1781649686,199.9,0,3.6011,36
1781649687,199.95,5,3.6029,36
1781649688,199.92,2,3.6035,36
1781649689,199.91,1,3.6024,36
1781649690,199.92,2,3.6005,36
1781649691,199.86,6,3.5995,36
1781649692,199.88,8,3.5998,36
1781649693,199.87,7,3.5998,36
1781649694,199.82,2,3.5998,36
1781649695,199.78,8,3.6010,36
1781649696,199.75,5,3.6017,36
1781649697,199.72,2,3.6021,36
1781649698,199.7,0,3.6021,36
1781649699,199.79,9,3.6080,36
1781649700,199.77,7,3.6082,36
1781649701,199.78,8,3.6071,36
1781649702,199.77,7,3.6052,36
1781649703,199.79,9,3.6052,36
1781649704,199.8,0,3.6053,36
1781649705,199.76,6,3.6053,36
1781649706,199.71,1,3.6072,36
1781649707,199.67,7,3.6082,36
1781649708,199.67,7,3.6019,36
1781649709,199.65,5,3.6015,36
1781649710,199.68,8,3.6019,36
1781649711,199.71,1,3.6014,36
1781649712,199.71,1,3.6011,36
1781649713,199.62,2,3.6070,36
1781649714,199.67,7,3.6089,36
1781649715,199.63,3,3.6101,36
1781649716,199.65,5,3.6092,36
1781649717,199.67,7,3.6095,36
1781649718,199.69,9,3.6091,36
1781649719,199.67,7,3.6082,36
1781649720,199.63,3,3.6093,36
1781649721,199.66,6,3.6097,36
1781649722,199.7,0,3.6106,36
1781649723,199.68,8,3.6097,36
1781649724,199.63,3,3.6113,36
1781649725,199.6,0,3.6117,36
1781649726,199.56,6,3.6126,36
1781649727,199.55,5,3.6099,36
1781649728,199.51,1,3.6109,36
1781649729,199.6,0,3.6171,36
1781649730,199.64,4,3.6164,36
1781649731,199.66,6,3.6166,36
1781649732,199.73,3,3.6203,36
1781649733,199.72,2,3.6197,36
1781649734,199.7,0,3.6197,36
1781649735,199.7,0,3.6190,36
1781649736,199.72,2,3.6192,36
1781649737,199.65,5,3.6230,36
1781649738,199.67,7,3.6214,36
1781649739,199.63,3,3.6226,36
1781649740,199.62,2,3.6208,36
1781649741,199.62,2,3.6207,36
1781649742,199.65,5,3.6152,36
1781649743,199.65,5,3.6139,36
1781649744,199.68,8,3.6134,36
1781649745,199.66,6,3.6125,36
1781649746,199.64,4,3.6121,36
1781649747,199.71,1,3.6158,36
1781649748,199.64,4,3.6195,36
1781649749,199.67,7,3.6202,36
1781649750,199.62,2,3.6221,36
1781649751,199.6,0,3.6196,36
1781649752,199.59,9,3.6190,36
1781649753,199.65,5,3.6156,36
1781649754,199.67,7,3.6146,36
1781649755,199.72,2,3.6163,36
1781649756,199.72,2,3.6135,36
1781649757,199.75,5,3.6123,36
1781649758,199.79,9,3.6134,36
1781649759,199.72,2,3.6144,36
1781649760,199.73,3,3.6144,36
1781649761,199.77,7,3.6119,36
1781649762,199.81,1,3.6124,36
1781649763,199.81,1,3.6105,36
1781649764,199.79,9,3.6070,36
1781649765,199.8,0,3.5978,36
1781649766,199.78,8,3.5974,36
1781649767,199.84,4,3.6001,36
1781649768,199.82,2,3.5927,36
1781649769,199.85,5,3.5930,36
1781649770,199.87,7,3.5921,36
1781649771,199.74,4,3.6039,36
1781649772,199.75,5,3.6037,36
1781649773,199.74,4,3.6037,36
1781649774,199.71,1,3.6041,36
1781649775,199.71,1,3.6029,36
1781649776,199.72,2,3.6026,36
1781649777,199.74,4,3.6029,36
1781649778,199.72,2,3.6032,36
1781649779,199.72,2,3.6019,36
1781649780,199.69,9,3.6025,36
1781649781,199.73,3,3.6010,36
1781649782,199.71,1,3.6013,36
1781649783,199.81,1,3.6083,36
1781649784,199.82,2,3.6072,36
1781649785,199.82,2,3.6065,36
1781649786,199.88,8,3.6086,36
1781649787,199.9,0,3.6088,36
1781649788,199.89,9,3.6086,36
1781649789,199.93,3,3.6091,36
1781649790,199.84,4,3.6153,36
1781649791,199.83,3,3.6141,36
1781649792,199.84,4,3.6139,36
1781649793,199.84,4,3.6139,36
1781649794,199.87,7,3.6143,36
1781649795,199.9,0,3.6146,36
1781649796,199.93,3,3.6153,36
1781649797,200,0,3.6184,36
1781649798,199.95,5,3.6176,36
1781649799,200.01,1,3.6191,36
1781649800,200,0,3.6154,36
1781649801,199.97,7,3.6133,36
1781649802,199.94,4,3.6139,36
1781649803,199.9,0,3.6149,36
1781649804,199.89,9,3.6149,36
1781649805,199.88,8,3.6131,36
1781649806,199.89,9,3.6131,36
1781649807,199.91,1,3.6134,36
1781649808,199.9,0,3.6132,36
1781649809,199.81,1,3.6187,36
1781649810,199.78,8,3.6175,36
1781649811,199.76,6,3.6140,36
1781649812,199.77,7,3.6140,36
1781649813,199.72,2,3.6153,36
1781649814,199.72,2,3.6149,36
1781649815,199.73,3,3.6131,36
1781649816,199.77,7,3.6143,36
1781649817,199.72,2,3.6124,36
1781649818,199.73,3,3.6124,36
1781649819,199.78,8,3.6106,36
1781649820,199.73,3,3.6122,36
1781649821,199.7,0,3.6109,36
1781649822,199.73,3,3.6113,36
1781649823,199.77,7,3.6113,36
1781649824,199.73,3,3.6113,36
1781649825,199.76,6,3.6117,36
1781649826,199.71,1,3.6136,36
1781649827,199.69,9,3.6126,36
1781649828,199.65,5,3.6138,36
1781649829,199.64,4,3.6138,36
1781649830,199.64,4,3.6131,36
1781649831,199.7,0,3.6152,36
1781649832,199.71,1,3.6133,36
1781649833,199.72,2,3.6115,36
1781649834,199.72,2,3.6114,36
1781649835,199.69,9,3.6118,36
1781649836,199.66,6,3.6122,36
1781649837,199.63,3,3.6126,36
1781649838,199.61,1,3.6091,36
1781649839,199.64,4,3.6095,36
1781649840,199.64,4,3.6082,36
1781649841,199.65,5,3.6082,36
1781649842,199.62,2,3.6062,36
1781649843,199.63,3,3.6059,36
1781649844,199.63,3,3.6056,36
1781649845,199.65,5,3.6059,36
1781649846,199.69,9,3.6064,36
1781649847,199.68,8,3.6062,36
1781649848,199.7,0,3.6052,36
1781649849,199.67,7,3.6059,36
1781649850,199.7,0,3.6054,36
1781649851,199.74,4,3.6066,36
1781649852,199.75,5,3.6066,36
1781649853,199.75,5,3.6066,36
1781649854,199.82,2,3.6066,36
1781649855,199.73,3,3.6125,36
1781649856,199.67,7,3.6133,36
1781649857,199.68,8,3.6131,36
1781649858,199.66,6,3.6134,36
1781649859,199.63,3,3.6138,36
1781649860,199.58,8,3.6156,36
1781649861,199.63,3,3.6163,36
1781649862,199.56,6,3.6201,36
1781649863,199.53,3,3.6180,36
1781649864,199.57,7,3.6192,36
1781649865,199.56,6,3.6186,36
1781649866,199.54,4,3.6182,36
1781649867,199.52,2,3.6179,36
1781649868,199.52,2,3.6151,36
1781649869,199.51,1,3.6152,36
1781649870,199.49,9,3.6154,36
1781649871,199.46,6,3.6161,36
1781649872,199.47,7,3.6159,36
1781649873,199.43,3,3.6170,36
1781649874,199.41,1,3.6154,36
1781649875,199.42,2,3.6154,36
1781649876,199.39,9,3.6154,36
1781649877,199.39,9,3.6153,36
1781649878,199.42,2,3.6141,36
1781649879,199.43,3,3.6141,36
1781649880,199.39,9,3.6116,36
1781649881,199.37,7,3.6112,36
1781649882,199.37,7,3.6112,36
1781649883,199.43,3,3.6136,36
1781649884,199.43,3,3.6129,36
1781649885,199.41,1,3.6113,36
1781649886,199.36,6,3.6129,36
1781649887,199.39,9,3.6087,36
1781649888,199.41,1,3.6087,36
1781649889,199.48,8,3.6124,36
1781649890,199.51,1,3.6128,36
1781649891,199.51,1,3.6127,36
1781649892,199.51,1,3.6115,36
1781649893,199.58,8,3.6152,36
1781649894,199.58,8,3.6114,36
1781649895,199.58,8,3.6111,36
1781649896,199.59,9,3.6112,36
1781649897,199.57,7,3.6114,36
1781649898,199.56,6,3.6115,36
1781649899,199.57,7,3.6116,36
1781649900,199.52,2,3.6132,36
1781649901,199.51,1,3.6120,36
1781649902,199.58,8,3.6130,36
1781649903,199.56,6,3.6114,36
1781649904,199.56,6,3.6113,36
1781649905,199.5,0,3.6140,36
1781649906,199.48,8,3.6143,36
1781649907,199.48,8,3.6142,36
1781649908,199.46,6,3.6144,36
1781649909,199.5,0,3.6156,36
1781649910,199.57,7,3.6174,36
1781649911,199.56,6,3.6172,36
1781649912,199.52,2,3.6156,36
1781649913,199.48,8,3.6168,36
1781649914,199.48,8,3.6168,36
1781649915,199.46,6,3.6168,36
1781649916,199.41,1,3.6186,36
1781649917,199.5,0,3.6248,36
1781649918,199.51,1,3.6248,36
1781649919,199.55,5,3.6254,36
1781649920,199.59,9,3.6229,36
1781649921,199.57,7,3.6225,36
1781649922,199.53,3,3.6237,36
1781649923,199.51,1,3.6228,36
1781649924,199.51,1,3.6215,36
1781649925,199.47,7,3.6215,36
1781649926,199.47,7,3.6215,36
1781649927,199.47,7,3.6214,36
1781649928,199.5,0,3.6220,36
1781649929,199.5,0,3.6219,36
1781649930,199.51,1,3.6208,36
1781649931,199.48,8,3.6215,36
1781649932,199.48,8,3.6215,36
1781649933,199.49,9,3.6196,36
1781649934,199.48,8,3.6196,36
1781649935,199.42,2,3.6224,36
1781649936,199.43,3,3.6222,36
1781649937,199.39,9,3.6206,36
1781649938,199.36,6,3.6212,36
1781649939,199.32,2,3.6218,36
1781649940,199.22,2,3.6291,36
1781649941,199.22,2,3.6242,36
1781649942,199.22,2,3.6235,36
1781649943,199.24,4,3.6239,36
1781649944,199.25,5,3.6239,36
1781649945,199.25,5,3.6201,36
1781649946,199.18,8,3.6232,36
1781649947,199.16,6,3.6197,36
1781649948,199.24,4,3.6239,36
1781649949,199.27,7,3.6239,36
1781649950,199.29,9,3.6242,36
1781649951,199.28,8,3.6242,36
1781649952,199.21,1,3.6279,36
1781649953,199.25,5,3.6264,36
1781649954,199.21,1,3.6276,36
1781649955,199.17,7,3.6285,36
1781649956,199.17,7,3.6284,36
1781649957,199.19,9,3.6288,36
1781649958,199.18,8,3.6285,36
1781649959,199.16,6,3.6288,36
1781649960,199.13,3,3.6295,36
1781649961,199.14,4,3.6296,36
1781649962,199.16,6,3.6222,36
1781649963,199.16,6,3.6222,36
1781649964,199.2,0,3.6207,36
1781649965,199.21,1,3.6208,36
1781649966,199.21,1,3.6205,36
1781649967,199.19,9,3.6205,36
1781649968,199.21,1,3.6189,36
1781649969,199.16,6,3.6205,36
1781649970,199.16,6,3.6177,36
1781649971,199.21,1,3.6184,36
1781649972,199.19,9,3.6187,36
1781649973,199.2,0,3.6181,36
1781649974,199.19,9,3.6175,36
1781649975,199.15,5,3.6175,36
1781649976,199.21,1,3.6190,36
1781649977,199.18,8,3.6169,36
1781649978,199.2,0,3.6153,36
1781649979,199.21,1,3.6135,36
1781649980,199.21,1,3.6116,36
1781649981,199.25,5,3.6116,36
1781649982,199.24,4,3.6116,36
1781649983,199.17,7,3.6150,36
1781649984,199.2,0,3.6138,36
1781649985,199.16,6,3.6149,36
1781649986,199.24,4,3.6198,36
1781649987,199.18,8,3.6206,36
1781649988,199.18,8,3.6187,36
1781649989,199.19,9,3.6181,36
1781649990,199.15,5,3.6190,36
1781649991,199.2,0,3.6197,36
1781649992,199.21,1,3.6179,36
1781649993,199.17,7,3.6179,36
1781649994,199.23,3,3.6203,36
1781649995,199.23,3,3.6196,36
1781649996,199.19,9,3.6206,36
1781649997,199.18,8,3.6206,36
1781649998,199.13,3,3.6222,36
1781649999,199.11,1,3.6224,36
1781650000,199.03,3,3.6245,36
1781650001,199.05,5,3.6245,36
1781650002,199.05,5,3.6245,36
1781650003,199.04,4,3.6183,36
1781650004,199.01,1,3.6187,36
1781650005,199.05,5,3.6196,36
1781650006,199.07,7,3.6199,36
1781650007,199.11,1,3.6211,36
1781650008,199.05,5,3.6238,36
1781650009,199.04,4,3.6232,36
1781650010,199.05,5,3.6220,36
1781650011,198.98,8,3.6245,36
1781650012,199.01,1,3.6240,36
1781650013,199.03,3,3.6243,36
1781650014,199.04,4,3.6241,36
1781650015,199.07,7,3.6245,36
1781650016,199.12,2,3.6261,36
1781650017,199.12,2,3.6258,36
1781650018,199.11,1,3.6258,36
1781650019,199.1,0,3.6246,36
1781650020,199.14,4,3.6246,36
1781650021,199.15,5,3.6246,36
1781650022,199.15,5,3.6239,36
1781650023,199.12,2,3.6245,36
1781650024,199.11,1,3.6239,36
1781650025,199.14,4,3.6209,36
1781650026,199.13,3,3.6209,36
1781650027,199.04,4,3.6233,36
1781650028,198.97,7,3.6258,36
1781650029,199.03,3,3.6286,36
1781650030,199.07,7,3.6298,36
1781650031,199.08,8,3.6295,36
1781650032,199.1,0,3.6286,36
1781650033,199.07,7,3.6281,36
1781650034,199.06,6,3.6269,36
1781650035,199.09,9,3.6276,36
1781650036,199.04,4,3.6288,36
1781650037,199.04,4,3.6269,36
1781650038,199.02,2,3.6245,36
1781650039,199.06,6,3.6238,36
1781650040,199.11,1,3.6256,36
1781650041,199.13,3,3.6259,36
1781650042,199.2,0,3.6284,36
1781650043,199.11,1,3.6343,36
1781650044,199.13,3,3.6343,36
1781650045,199.11,1,3.6340,36
1781650046,199.14,4,3.6343,36
1781650047,199.06,6,3.6373,36
1781650048,199.1,0,3.6385,36
1781650049,199.09,9,3.6379,36
1781650050,199.09,9,3.6379,36
1781650051,199.06,6,3.6366,36
1781650052,199.07,7,3.6364,36
